agent_id,reputation_share,optimization_weight,contribution_share,surplus_share,bid,payment,seed,dimension,poison_ratio,target,initialization,initialization_replicate,evaluator,update_rate,update_policy,coalition_mode,controlled_coalition_size,controlled_poison_count
1,0.03626475100456905,0.23292656964839487,0.2366414315679889,0.15649075934262094,1.22,1.8303139614362216,1,2,0.3,0.0,uniform,0,uniform,0.5,guarded,controlled,5,1
2,0.18851922852153685,0.2404927460636596,0.2450612438445699,0.22244443771535669,1.3800000000000001,2.247533307089891,1,2,0.3,0.0,uniform,0,uniform,0.5,guarded,controlled,5,1
3,0.5790433706179482,0.19648321533694882,0.19608644247042523,0.3492692137294344,1.1400000000000001,2.502149933544794,1,2,0.3,0.0,uniform,0,uniform,0.5,guarded,controlled,5,1
4,0.19615393692067778,0.28274535991940136,0.2920809083798123,0.25371011979615854,1.3,2.289469467205018,1,2,0.3,0.0,uniform,0,uniform,0.5,guarded,controlled,5,1
15,1.8712935268155107e-05,0.01336727475841656,0.01336727475841656,0.008027850029157197,1.06,1.091308615113713,1,2,0.3,0.0,uniform,0,uniform,1.0,fixed,controlled,5,1
1,0.03626475100456905,0.24025719181150482,0.24025719181150482,0.1586602154887305,1.22,1.8387748404060487,1,2,0.3,0.0,uniform,0,uniform,1.0,fixed,controlled,5,1
2,0.18851922852153685,0.2495078674355246,0.2495078674355246,0.2251124118699295,1.3800000000000001,2.257938406292725,1,2,0.3,0.0,uniform,0,uniform,1.0,fixed,controlled,5,1
3,0.5790433706179482,0.19570025434620056,0.19570025434620056,0.3490375008548996,1.1400000000000001,2.5012462533341084,1,2,0.3,0.0,uniform,0,uniform,1.0,fixed,controlled,5,1
4,0.19615393692067778,0.3011674116483535,0.3011674116483535,0.2591620217572832,1.3,2.3107318848534044,1,2,0.3,0.0,uniform,0,uniform,1.0,fixed,controlled,5,1
15,1.8712935268155107e-05,0.014763996687157114,0.014887140454617222,0.008939769446877594,1.06,1.0948651008428227,1,2,0.3,0.0,uniform,0,uniform,1.0,adaptive,controlled,5,1
1,0.03626475100456905,0.23995591505245917,0.23992935260334625,0.15846351196383535,1.22,1.8380076966589578,1,2,0.3,0.0,uniform,0,uniform,1.0,adaptive,controlled,5,1
2,0.18851922852153685,0.2491373604732388,0.24910469425509815,0.22487050796167363,1.3800000000000001,2.256994981050527,1,2,0.3,0.0,uniform,0,uniform,1.0,adaptive,controlled,5,1
3,0.5790433706179482,0.1957324327813324,0.19573526983404244,0.34905851014760475,1.1400000000000001,2.5013281895756583,1,2,0.3,0.0,uniform,0,uniform,1.0,adaptive,controlled,5,1
4,0.19615393692067778,0.3004102950058125,0.30034354285289594,0.25866770048000864,1.3,2.3088040318720333,1,2,0.3,0.0,uniform,0,uniform,1.0,adaptive,controlled,5,1
15,1.8712935268155107e-05,0.0473521090315954,0.03012997373720373,0.0180854694164295,1.06,1.130533330724075,1,2,0.3,0.0,uniform,0,uniform,1.0,guarded,controlled,5,1
1,0.03626475100456905,0.23292656964839487,0.2366414315679889,0.15649075934262094,1.22,1.8303139614362216,1,2,0.3,0.0,uniform,0,uniform,1.0,guarded,controlled,5,1
2,0.18851922852153685,0.2404927460636596,0.2450612438445699,0.22244443771535669,1.3800000000000001,2.247533307089891,1,2,0.3,0.0,uniform,0,uniform,1.0,guarded,controlled,5,1
3,0.5790433706179482,0.19648321533694882,0.19608644247042523,0.3492692137294344,1.1400000000000001,2.502149933544794,1,2,0.3,0.0,uniform,0,uniform,1.0,guarded,controlled,5,1
4,0.19615393692067778,0.28274535991940136,0.2920809083798123,0.25371011979615854,1.3,2.289469467205018,1,2,0.3,0.0,uniform,0,uniform,1.0,guarded,controlled,5,1
15,1.562482130428273e-05,0.2,0.016350012115306598,0.009816257197705671,1.06,1.1110445374280695,2,2,0.3,0.0,uniform,0,uniform,0.0,fixed,controlled,5,1
1,0.4276668967217085,0.2,0.2052146198739095,0.29419553061302905,1.22,2.749816759187751,2,2,0.3,0.0,uniform,0,uniform,0.0,fixed,controlled,5,1
2,0.21361544412444308,0.2,0.7594916432483677,0.5411411635987978,1.3800000000000001,4.193934050713748,2,2,0.3,0.0,uniform,0,uniform,0.0,fixed,controlled,5,1
3,0.35870203433254416,0.2,0.018943724762416243,0.1548470485904674,1.1400000000000001,1.9452046526704305,2,2,0.3,0.0,uniform,0,uniform,0.0,fixed,controlled,5,1
15,1.562482130428273e-05,0.2,0.016350012115306598,0.009816257197705671,1.06,1.1110445374280695,2,2,0.3,0.0,uniform,0,uniform,0.0,adaptive,controlled,5,1
