seed,dimension,poison_ratio,target,initialization,evaluator,update_rate,round,agent_id,is_poisoned,reputation_share,optimization_before,marginal_contribution,positive_contribution,contribution_share,optimization_after
0,2,0.0,0.0,uniform,uniform,0.3,3,16,False,0.2559981790488201,0.2042322677002681,0.023570604234312974,0.023570604234312974,0.1313457177208724,0.1823663027064494
0,2,0.0,0.0,uniform,uniform,0.3,4,9,False,0.3778305024468295,0.6719537064768139,0.14740743635532758,0.14740743635532758,0.7863938679080523,0.7062857549061854
0,2,0.0,0.0,uniform,uniform,0.3,4,19,False,0.36617131850435053,0.14567999081673685,0.014291044557467103,0.014291044557467103,0.08226065602788948,0.12665419038008263
0,2,0.0,0.0,uniform,uniform,0.3,4,16,False,0.2559981790488201,0.1823663027064494,0.02357053034938872,0.02357053034938872,0.13134547606405816,0.16706005471373203
0,2,0.0,0.0,uniform,uniform,0.3,5,9,False,0.3778305024468295,0.7062857549061854,0.14740743449268243,0.14740743449268243,0.7863938815729015,0.7303181929062001
0,2,0.0,0.0,uniform,uniform,0.3,5,19,False,0.36617131850435053,0.12665419038008263,0.014291042694821954,0.014291042694821954,0.08226064845523637,0.11333612780262875
0,2,0.0,0.0,uniform,uniform,0.3,5,16,False,0.2559981790488201,0.16706005471373203,0.02357052848674357,0.02357052848674357,0.13134546997186208,0.15634567929117105
0,2,0.0,0.0,dirichlet,optimization,0.0,0,9,False,0.3778305024468295,0.17029954949285375,0.14568853345036295,0.14568853345036295,0.8865405883011833,0.17029954949285375
0,2,0.0,0.0,dirichlet,optimization,0.0,0,19,False,0.36617131850435053,0.670428472078664,0.005362547535710037,0.005362547535710037,0.039053331687248276,0.670428472078664
0,2,0.0,0.0,dirichlet,optimization,0.0,0,16,False,0.2559981790488201,0.15927197842848234,0.011216215805866368,0.011216215805866368,0.07440608001156848,0.15927197842848234
0,2,0.0,0.0,dirichlet,optimization,0.3,0,9,False,0.3778305024468295,0.6184817147547269,0.15035229794897292,0.15035229794897292,0.7602906619282869,0.6610243989067949
